foundation_model,family,tumor_type,endpoint,outcome_type,subfamily,source,n,positive,negative,q2,rmse,spearman,balanced_accuracy,auc,pr_auc,sensitivity,specificity,ppv,npv,prevalence,no_skill_pr_auc,operating_threshold_median,selected_components_median,selected_components_min,selected_components_max,selected_components_at_ceiling,selected_components_outer_fits,selected_components_ceiling_fraction,numerical_failure_or_fallback,seed,common_cohort,fastPLS_version,fastPLS_remote_sha,recomputed_primary_balanced_accuracy,primary_sensitivity,primary_specificity,primary_auc,primary_pr_auc,equal_prior_balanced_accuracy,equal_prior_sensitivity,equal_prior_specificity,equal_prior_auc,equal_prior_pr_auc,optimized_balanced_accuracy,optimized_sensitivity,optimized_specificity,optimized_auc,optimized_pr_auc,recomputed_primary_crossing,equal_prior_crossing,optimized_crossing,median_primary_component,median_equal_component,median_optimized_component,median_optimized_threshold,primary_components_at_ceiling,equal_components_at_ceiling,optimized_components_at_ceiling,equal_prior_delta_ba,optimized_delta_ba,optimized_membership_change,equal_prior_membership_change,fastPLS_version_current,fastPLS_remote_sha_current,primary_binary_decision_rule,decision_rule_sensitivity_scope,decision_rule_sensitivity_status,primary_binary_tuning_objective,primary_binary_metric,binary_crossing_rule,binary_operating_threshold_rule,effect_threshold_crossing,standard_evidence,evidence_maturity
TITAN,oncogenic_pathway,COAD,Cell Cycle,binary,oncogenic_pathway,SanchezVega2018_TableS4,253,147,106,,,,0.573771017841099,0.620331151328456,0.687800261811846,0.496598639455782,0.650943396226415,0.663636363636364,0.482517482517483,0.58102766798419,0.58102766798419,0.436944423036,3,1,4,0,5,0,FALSE,20261105,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.552175587216019,0.63265306122449,0.471698113207547,0.58529072006161,0.661527140388682,0.603837761519702,0.585034013605442,0.622641509433962,0.600243871133359,0.677861723253038,0.603292260300347,0.612244897959184,0.59433962264151,0.620587857784623,0.689230637902725,FALSE,TRUE,TRUE,5,2,3,0.324050959937463,0,0,0,0.0516621743036836,0.051116673084328,TRUE,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,TRUE,TRUE,standard_evidence
TITAN,oncogenic_pathway,COAD,HIPPO,binary,oncogenic_pathway,SanchezVega2018_TableS4,323,63,260,,,,0.586935286935287,0.66019536019536,0.364724088375691,0.650793650793651,0.523076923076923,0.248484848484849,0.860759493670886,0.195046439628483,0.195046439628483,-2.27040353714411,6,3,16,0,5,0,FALSE,20261106,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.597191697191697,0.317460317460317,0.876923076923077,0.642368742368742,0.309225236787916,0.632081807081807,0.46031746031746,0.803846153846154,0.648962148962149,0.317160594075791,0.650396825396825,0.650793650793651,0.65,0.657020757020757,0.327497741625375,FALSE,TRUE,TRUE,8,2,6,-1.9133939161895,0,0,1,0.0348901098901099,0.0532051282051282,TRUE,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,TRUE,TRUE,standard_evidence
TITAN,oncogenic_pathway,COAD,MYC,binary,oncogenic_pathway,SanchezVega2018_TableS4,323,79,244,,,,0.593328491388255,0.63389707408176,0.360384782223692,0.506329113924051,0.680327868852459,0.338983050847458,0.809756097560976,0.244582043343653,0.244582043343653,-1.11086754602184,3,1,4,0,5,0,FALSE,20261107,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.570891263747666,0.227848101265823,0.913934426229508,0.637009753060801,0.384719071220322,0.595922390537456,0.544303797468355,0.647540983606557,0.620045652625026,0.343589439638546,0.612678979041295,0.569620253164557,0.655737704918033,0.641678771529363,0.364144140626892,FALSE,FALSE,TRUE,3,3,3,-1.1906356516079,0,0,0,0.0250311267897905,0.0417877152936294,TRUE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,TRUE,TRUE,standard_evidence
TITAN,oncogenic_pathway,COAD,NOTCH,binary,oncogenic_pathway,SanchezVega2018_TableS4,323,107,216,,,,0.630559882312219,0.67285392869505,0.494239460666121,0.700934579439252,0.560185185185185,0.441176470588235,0.790849673202614,0.331269349845201,0.331269349845201,-1.33091606749417,3,3,3,0,5,0,FALSE,20261108,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.591965212876428,0.364485981308411,0.819444444444445,0.653816199376947,0.450286686577025,0.601570612668744,0.439252336448598,0.763888888888889,0.662210107303565,0.497130808663306,0.583225164416753,0.476635514018692,0.689814814814815,0.65597957770855,0.503369490004653,FALSE,TRUE,FALSE,5,3,2,-0.793150628411912,0,0,0,0.00960539979231567,-0.00874004845967458,FALSE,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,TRUE,TRUE,standard_evidence
TITAN,oncogenic_pathway,COAD,PI3K,binary,oncogenic_pathway,SanchezVega2018_TableS4,323,148,175,,,,0.615482625482626,0.653513513513514,0.588398217730242,0.608108108108108,0.622857142857143,0.576923076923077,0.652694610778443,0.458204334365325,0.458204334365325,-0.119225960088869,2,2,4,0,5,0,FALSE,20261109,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.59988416988417,0.554054054054054,0.645714285714286,0.625675675675676,0.592872973230735,0.613146718146718,0.614864864864865,0.611428571428571,0.638494208494208,0.605263700914191,0.623783783783784,0.567567567567568,0.68,0.655830115830116,0.583170519468496,FALSE,TRUE,TRUE,5,5,3,0.0931620311026777,0,0,0,0.0132625482625482,0.0238996138996139,TRUE,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,TRUE,TRUE,standard_evidence
TITAN,oncogenic_pathway,COAD,RTK RAS,binary,oncogenic_pathway,SanchezVega2018_TableS4,323,242,81,,,,0.649270482603816,0.697071727374758,0.863372110018714,0.545454545454545,0.753086419753086,0.868421052631579,0.35672514619883,0.74922600619195,0.74922600619195,1.56792440591231,4,2,5,0,5,0,FALSE,20261110,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.577874706662585,0.847107438016529,0.308641975308642,0.680338740944802,0.858188487944619,0.65781552902765,0.698347107438017,0.617283950617284,0.715743291500867,0.867599306012391,0.647382920110193,0.628099173553719,0.666666666666667,0.715743291500867,0.867599306012391,FALSE,TRUE,TRUE,7,2,2,1.42230248992594,0,0,0,0.0799408223650647,0.0695082134476074,TRUE,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,TRUE,TRUE,standard_evidence
TITAN,oncogenic_pathway,COAD,TGF-Beta,binary,oncogenic_pathway,SanchezVega2018_TableS4,323,100,223,,,,0.624237668161435,0.67322869955157,0.468917449041384,0.67,0.57847533632287,0.416149068322981,0.796296296296296,0.309597523219814,0.309597523219814,-0.972734640471515,2,1,2,0,5,0,FALSE,20261111,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.614618834080718,0.44,0.789237668161435,0.653094170403587,0.444548624412705,0.63804932735426,0.59,0.68609865470852,0.656591928251121,0.455779365831458,0.631659192825112,0.64,0.623318385650224,0.646457399103139,0.457880683869867,TRUE,TRUE,TRUE,4,2,2,-0.929680905133703,0,0,0,0.0234304932735425,0.0170403587443946,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,TRUE,TRUE,standard_evidence
TITAN,oncogenic_pathway,COAD,TP53,binary,oncogenic_pathway,SanchezVega2018_TableS4,323,208,115,,,,0.689172240802676,0.750459866220736,0.823769302182651,0.682692307692308,0.695652173913044,0.80225988700565,0.547945205479452,0.643962848297214,0.643962848297214,0.797151036463898,2,1,2,0,5,0,FALSE,20261112,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.689214046822743,0.865384615384615,0.51304347826087,0.767809364548495,0.841048603130884,0.685639632107024,0.745192307692308,0.626086956521739,0.760576923076923,0.839336506029628,0.710242474916388,0.759615384615385,0.660869565217391,0.773578595317726,0.845568615988335,TRUE,TRUE,TRUE,2,1,2,0.62737348533964,0,0,0,-0.00357441471571907,0.0210284280936454,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,TRUE,TRUE,standard_evidence
TITAN,oncogenic_pathway,COAD,WNT,binary,oncogenic_pathway,SanchezVega2018_TableS4,323,290,33,,,,0.605747126436782,0.591640543364681,0.910334653043347,0.544827586206897,0.666666666666667,0.93491124260355,0.142857142857143,0.897832817337461,0.897832817337461,5.62104315869445,7,6,10,0,5,0,FALSE,20261113,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.491013584117033,0.951724137931035,0.0303030303030303,0.502716823406479,0.891855281044226,0.539811912225705,0.806896551724138,0.272727272727273,0.571577847439916,0.91139985409583,0.539237199582027,0.472413793103448,0.606060606060606,0.534378265412748,0.908390990473525,FALSE,FALSE,FALSE,10,7,9,8.99657558664506,0,0,1,0.0487983281086728,0.0482236154649948,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,FALSE,FALSE,limited_evidence
TITAN,oncogenic_pathway,ESCA,HIPPO,binary,oncogenic_pathway,SanchezVega2018_TableS4,139,25,114,,,,0.575789473684211,0.573333333333333,0.22661530803954,0.52,0.631578947368421,0.236363636363636,0.857142857142857,0.179856115107914,0.179856115107914,-1.98034416232747,2,1,7,0,5,0,FALSE,20261114,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.49859649122807,0.12,0.87719298245614,0.525964912280702,0.20704607131408,0.560175438596491,0.48,0.640350877192982,0.573333333333333,0.22661530803954,0.592456140350877,0.72,0.464912280701754,0.56140350877193,0.222860310198204,FALSE,FALSE,FALSE,4,2,3,-2.39819142824664,0,0,0,0.0615789473684211,0.0938596491228071,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,FALSE,FALSE,limited_evidence
TITAN,oncogenic_pathway,ESCA,MYC,binary,oncogenic_pathway,SanchezVega2018_TableS4,139,32,107,,,,0.525846962616822,0.508469626168224,0.236501169542758,0.59375,0.457943925233645,0.246753246753247,0.790322580645161,0.23021582733813,0.23021582733813,-1.71888570454509,3,2,6,0,5,0,FALSE,20261115,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.451956775700935,0.15625,0.747663551401869,0.512266355140187,0.255477613033455,0.520882009345795,0.40625,0.635514018691589,0.550525700934579,0.243226224866866,0.535192757009346,0.59375,0.476635514018692,0.526869158878505,0.231303176262403,FALSE,FALSE,FALSE,8,3,3,-1.71888570454509,0,0,0,0.0689252336448599,0.0832359813084112,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,FALSE,FALSE,limited_evidence
TITAN,oncogenic_pathway,ESCA,NOTCH,binary,oncogenic_pathway,SanchezVega2018_TableS4,139,44,95,,,,0.530980861244019,0.521052631578947,0.362145783129955,0.840909090909091,0.221052631578947,0.333333333333333,0.75,0.316546762589928,0.316546762589928,-1.46588236582127,1,1,20,1,5,0.2,FALSE,20261116,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.560765550239235,0.363636363636364,0.757894736842105,0.542583732057416,0.378168621851616,0.51232057416268,0.477272727272727,0.547368421052632,0.501435406698565,0.323032053342282,0.524282296650718,0.659090909090909,0.389473684210526,0.51555023923445,0.340097936413089,FALSE,FALSE,FALSE,12,1,1,-1.07331334264099,0,1,1,-0.048444976076555,-0.0364832535885168,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,FALSE,FALSE,limited_evidence
TITAN,oncogenic_pathway,ESCA,NRF2,binary,oncogenic_pathway,SanchezVega2018_TableS4,139,22,117,,,,0.626068376068376,0.654623154623155,0.29229399046651,0.5,0.752136752136752,0.275,0.888888888888889,0.158273381294964,0.158273381294964,-1.9803862860231,3,1,9,0,5,0,FALSE,20261117,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.594988344988345,0.318181818181818,0.871794871794872,0.652292152292152,0.337557876152534,0.641802641802642,0.454545454545455,0.829059829059829,0.688034188034188,0.348730932999628,0.637334887334887,0.590909090909091,0.683760683760684,0.615773115773116,0.318728146037659,FALSE,TRUE,TRUE,16,9,9,-5.08360123443118,0,0,0,0.0468142968142968,0.0423465423465425,TRUE,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,TRUE,FALSE,limited_evidence
TITAN,oncogenic_pathway,ESCA,PI3K,binary,oncogenic_pathway,SanchezVega2018_TableS4,139,59,80,,,,0.573411016949153,0.647881355932204,0.568822670121555,0.559322033898305,0.5875,0.5,0.643835616438356,0.424460431654676,0.424460431654676,-0.831960340220686,20,7,20,3,5,0.6,FALSE,20261118,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.60021186440678,0.525423728813559,0.675,0.665677966101695,0.598200172451152,0.631885593220339,0.576271186440678,0.6875,0.66228813559322,0.54953695619478,0.602436440677966,0.542372881355932,0.6625,0.655508474576271,0.546872630226897,TRUE,TRUE,TRUE,7,9,9,-0.661059347451857,0,0,0,0.0316737288135592,0.00222457627118633,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,TRUE,TRUE,standard_evidence
