foundation_model,family,tumor_type,endpoint,n,positive,negative,prevalence,no_skill_pr_auc,rule,balanced_accuracy,sensitivity,specificity,ppv,npv,auroc,pr_auc,ba_crossing_sensitivity,empirical_balanced_accuracy,empirical_sensitivity,empirical_specificity,empirical_ppv,empirical_npv,balanced_accuracy_delta_vs_empirical,sensitivity_delta_vs_empirical,specificity_delta_vs_empirical,ppv_delta_vs_empirical,npv_delta_vs_empirical
TITAN,driver_mutation,BLCA,ERBB3,384,40,344,0.104166666666667,0.104166666666667,training-only optimized threshold,0.490116279069767,0.425,0.555232558139535,0.1,0.892523364485981,0.52718023255814,0.126335299347791,FALSE,0.522674418604651,0.15,0.895348837209302,0.142857142857143,0.900584795321637,-0.032558139534884,0.275,-0.340116279069767,-0.042857142857143,-0.00806143083565603
GigaSSL,driver_mutation,BLCA,ERCC2,384,35,349,0.0911458333333333,0.0911458333333333,training-only optimized threshold,0.566598444535407,0.514285714285714,0.6189111747851,0.119205298013245,0.927038626609442,0.537617683176423,0.109221670080394,FALSE,0.487106017191977,0,0.974212034383954,0,0.906666666666667,0.07949242734343,0.514285714285714,-0.355300859598854,0.119205298013245,0.0203719599427751
ProvGigaPath,driver_mutation,BLCA,ERCC2,384,35,349,0.0911458333333333,0.0911458333333333,training-only optimized threshold,0.543512075317233,0.628571428571429,0.458452722063037,0.104265402843602,0.92485549132948,0.590503479328694,0.128181490443794,FALSE,0.501391731477692,0.0285714285714286,0.974212034383954,0.1,0.909090909090909,0.042120343839541,0.6,-0.515759312320917,0.004265402843602,0.015764582238571
TITAN,driver_mutation,BLCA,ERCC2,384,35,349,0.0911458333333333,0.0911458333333333,training-only optimized threshold,0.537781416291445,0.628571428571429,0.446991404011461,0.102325581395349,0.923076923076923,0.615063446582071,0.144302387490315,FALSE,0.492836676217765,0,0.98567335243553,0,0.907651715039578,0.04494474007368,0.628571428571429,-0.538681948424069,0.102325581395349,0.015425208037345
GigaSSL,driver_mutation,BLCA,FAT1,384,46,338,0.119791666666667,0.119791666666667,training-only optimized threshold,0.539554926678673,0.608695652173913,0.470414201183432,0.135265700483092,0.898305084745763,0.557756624646257,0.156594738453743,FALSE,0.526241317211217,0.108695652173913,0.943786982248521,0.208333333333333,0.886111111111111,0.013313609467456,0.5,-0.473372781065089,-0.073067632850241,0.012193973634652
ProvGigaPath,driver_mutation,BLCA,FAT1,384,46,338,0.119791666666667,0.119791666666667,training-only optimized threshold,0.556727553383072,0.521739130434783,0.591715976331361,0.148148148148148,0.900900900900901,0.562130177514793,0.147215485240138,FALSE,0.51781579624389,0.0652173913043478,0.970414201183432,0.230769230769231,0.884097035040431,0.038911757139182,0.456521739130435,-0.378698224852071,-0.082621082621083,0.01680386586047
TITAN,driver_mutation,BLCA,FAT1,384,46,338,0.119791666666667,0.119791666666667,training-only optimized threshold,0.57261384100849,0.630434782608696,0.514792899408284,0.150259067357513,0.910994764397906,0.54997427321842,0.141958975060548,FALSE,0.503987651144842,0.0434782608695652,0.964497041420118,0.142857142857143,0.881081081081081,0.068626189863648,0.586956521739131,-0.449704142011834,0.00740192450037,0.0299136833168251
GigaSSL,driver_mutation,BLCA,FBXW7,384,30,354,0.078125,0.078125,training-only optimized threshold,0.562429378531073,0.466666666666667,0.65819209039548,0.103703703703704,0.93574297188755,0.564030131826742,0.100169010505423,FALSE,0.495480225988701,0.0333333333333333,0.957627118644068,0.0625,0.921195652173913,0.066949152542372,0.433333333333334,-0.299435028248588,0.041203703703704,0.014547319713637
ProvGigaPath,driver_mutation,BLCA,FBXW7,384,30,354,0.078125,0.078125,training-only optimized threshold,0.514971751412429,0.733333333333333,0.296610169491525,0.0811808118081181,0.929203539823009,0.550941619585688,0.110646338085793,FALSE,0.524576271186441,0.1,0.949152542372881,0.142857142857143,0.925619834710744,-0.009604519774012,0.633333333333333,-0.652542372881356,-0.0616763310490249,0.00358370511226491
TITAN,driver_mutation,BLCA,FBXW7,384,30,354,0.078125,0.078125,training-only optimized threshold,0.549435028248588,0.5,0.598870056497175,0.0955414012738854,0.933920704845815,0.572598870056497,0.140367290407554,FALSE,0.51638418079096,0.0666666666666667,0.966101694915254,0.142857142857143,0.924324324324324,0.033050847457628,0.433333333333333,-0.367231638418079,-0.0473157415832576,0.00959638052149103
GigaSSL,driver_mutation,BLCA,FGFR3,384,54,330,0.140625,0.140625,training-only optimized threshold,0.774410774410774,0.685185185185185,0.863636363636364,0.451219512195122,0.943708609271523,0.819921436588103,0.524301111954731,TRUE,0.677777777777778,0.388888888888889,0.966666666666667,0.65625,0.90625,0.096632996632996,0.296296296296296,-0.103030303030303,-0.205030487804878,0.037458609271523
ProvGigaPath,driver_mutation,BLCA,FGFR3,384,54,330,0.140625,0.140625,training-only optimized threshold,0.729124579124579,0.703703703703704,0.754545454545455,0.319327731092437,0.939622641509434,0.764478114478114,0.413474445377169,TRUE,0.639393939393939,0.333333333333333,0.945454545454546,0.5,0.896551724137931,0.08973063973064,0.370370370370371,-0.190909090909091,-0.180672268907563,0.0430709173715029
TITAN,driver_mutation,BLCA,FGFR3,384,54,330,0.140625,0.140625,training-only optimized threshold,0.752020202020202,0.722222222222222,0.781818181818182,0.351351351351351,0.945054945054945,0.810886644219978,0.441655272048321,TRUE,0.687205387205387,0.425925925925926,0.948484848484848,0.575,0.909883720930232,0.064814814814815,0.296296296296296,-0.166666666666666,-0.223648648648649,0.0351712241247131
GigaSSL,driver_mutation,BLCA,KANSL1,384,24,360,0.0625,0.0625,training-only optimized threshold,0.5125,0.666666666666667,0.358333333333333,0.0647773279352227,0.941605839416058,0.481134259259259,0.0667696246030621,FALSE,0.504166666666667,0.0416666666666667,0.966666666666667,0.0769230769230769,0.93800539083558,0.00833333333333297,0.625,-0.608333333333334,-0.0121457489878542,0.00360044858047803
ProvGigaPath,driver_mutation,BLCA,KANSL1,384,24,360,0.0625,0.0625,training-only optimized threshold,0.463888888888889,0.625,0.302777777777778,0.056390977443609,0.923728813559322,0.493402777777778,0.0600294316912706,FALSE,0.484722222222222,0,0.969444444444444,0,0.935656836461126,-0.020833333333333,0.625,-0.666666666666666,0.056390977443609,-0.0119280229018039
TITAN,driver_mutation,BLCA,KANSL1,384,24,360,0.0625,0.0625,training-only optimized threshold,0.518055555555556,0.5,0.536111111111111,0.0670391061452514,0.941463414634146,0.589351851851852,0.0925241374278053,FALSE,0.495833333333333,0.0416666666666667,0.95,0.0526315789473684,0.936986301369863,0.022222222222223,0.458333333333333,-0.413888888888889,0.014407527197883,0.00447711326428291
GigaSSL,driver_mutation,BLCA,KDM6A,384,96,288,0.25,0.25,training-only optimized threshold,0.510416666666667,0.510416666666667,0.510416666666667,0.257894736842105,0.757731958762887,0.515118634259259,0.266510853197011,FALSE,0.524305555555556,0.21875,0.829861111111111,0.3,0.761146496815287,-0.0138888888888891,0.291666666666667,-0.319444444444444,-0.042105263157895,-0.0034145380524
ProvGigaPath,driver_mutation,BLCA,KDM6A,384,96,288,0.25,0.25,training-only optimized threshold,0.473958333333333,0.447916666666667,0.5,0.229946524064171,0.730964467005076,0.522858796296296,0.27232916701734,FALSE,0.487847222222222,0.1875,0.788194444444445,0.227848101265823,0.744262295081967,-0.013888888888889,0.260416666666667,-0.288194444444445,0.00209842279834799,-0.013297828076891
TITAN,driver_mutation,BLCA,KDM6A,384,96,288,0.25,0.25,training-only optimized threshold,0.503472222222222,0.4375,0.569444444444445,0.253012048192771,0.752293577981651,0.530056423611111,0.262823066295156,FALSE,0.491319444444445,0.166666666666667,0.815972222222222,0.231884057971015,0.746031746031746,0.012152777777777,0.270833333333333,-0.246527777777777,0.021127990221756,0.00626183194990493
GigaSSL,driver_mutation,BLCA,KLF5,384,21,363,0.0546875,0.0546875,training-only optimized threshold,0.493309720582448,0.523809523809524,0.462809917355372,0.0533980582524272,0.943820224719101,0.453233635051817,0.0505263975414082,FALSE,0.487603305785124,0,0.975206611570248,0,0.944,0.00570641479732398,0.523809523809524,-0.512396694214876,0.0533980582524272,-0.000179775280898964
ProvGigaPath,driver_mutation,BLCA,KLF5,384,21,363,0.0546875,0.0546875,training-only optimized threshold,0.499016135379772,0.714285714285714,0.283746556473829,0.0545454545454545,0.944954128440367,0.489833398924308,0.0605417444515385,FALSE,0.500393545848091,0.0476190476190476,0.953168044077135,0.0555555555555556,0.945355191256831,-0.00137741046831902,0.666666666666666,-0.669421487603306,-0.0010101010101011,-0.000401062816464015
TITAN,driver_mutation,BLCA,KLF5,384,21,363,0.0546875,0.0546875,training-only optimized threshold,0.387839433293979,0.428571428571429,0.347107438016529,0.0365853658536585,0.91304347826087,0.373737373737374,0.0439029197147564,FALSE,0.488980716253444,0,0.977961432506887,0,0.944148936170213,-0.101141282959465,0.428571428571429,-0.630853994490358,0.0365853658536585,-0.0311054579093431
GigaSSL,driver_mutation,BLCA,KMT2C,384,71,313,0.184895833333333,0.184895833333333,training-only optimized threshold,0.514264500742474,0.549295774647887,0.479233226837061,0.193069306930693,0.824175824175824,0.501507447239347,0.184721509691094,FALSE,0.484385546505872,0.0422535211267606,0.926517571884984,0.115384615384615,0.810055865921788,0.029878954236602,0.507042253521126,-0.447284345047923,0.077684691546078,0.014119958254036
ProvGigaPath,driver_mutation,BLCA,KMT2C,384,71,313,0.184895833333333,0.184895833333333,training-only optimized threshold,0.442447014354498,0.619718309859155,0.26517571884984,0.160583941605839,0.754545454545455,0.428654997075102,0.157588777121938,FALSE,0.466813661521847,0.0422535211267606,0.891373801916933,0.0810810810810811,0.804034582132565,-0.024366647167349,0.577464788732394,-0.626198083067093,0.0795028605247579,-0.04948912758711
TITAN,driver_mutation,BLCA,KMT2C,384,71,313,0.184895833333333,0.184895833333333,training-only optimized threshold,0.52204922827701,0.338028169014085,0.706070287539936,0.206896551724138,0.824626865671642,0.499887503937362,0.18666777386611,FALSE,0.504567340143095,0.0985915492957746,0.910543130990415,0.2,0.816618911174785,0.0174818881339149,0.23943661971831,-0.204472843450479,0.006896551724138,0.00800795449685698
GigaSSL,driver_mutation,BLCA,KMT2D,384,110,274,0.286458333333333,0.286458333333333,training-only optimized threshold,0.480092899800929,0.409090909090909,0.551094890510949,0.267857142857143,0.699074074074074,0.454346383543464,0.25511728566102,FALSE,0.475116124751161,0.136363636363636,0.813868613138686,0.227272727272727,0.70125786163522,0.00497677504976801,0.272727272727273,-0.262773722627737,0.040584415584416,-0.00218378756114601
ProvGigaPath,driver_mutation,BLCA,KMT2D,384,110,274,0.286458333333333,0.286458333333333,training-only optimized threshold,0.508294625082946,0.454545454545455,0.562043795620438,0.294117647058824,0.719626168224299,0.531021897810219,0.317875767805017,FALSE,0.513370935633709,0.172727272727273,0.854014598540146,0.322033898305085,0.72,-0.00507631055076296,0.281818181818182,-0.291970802919708,-0.027916251246261,-0.000373831775700939
TITAN,driver_mutation,BLCA,KMT2D,384,110,274,0.286458333333333,0.286458333333333,training-only optimized threshold,0.515560716655607,0.472727272727273,0.558394160583942,0.300578034682081,0.725118483412322,0.536131386861314,0.308358027668816,FALSE,0.506270736562707,0.0636363636363636,0.948905109489051,0.333333333333333,0.716253443526171,0.00928998009289994,0.409090909090909,-0.390510948905109,-0.032755298651252,0.00886503988615095
GigaSSL,driver_mutation,BLCA,NFE2L2,384,24,360,0.0625,0.0625,training-only optimized threshold,0.555555555555556,0.5,0.611111111111111,0.0789473684210526,0.948275862068965,0.561805555555556,0.112146645840299,FALSE,0.559722222222222,0.166666666666667,0.952777777777778,0.19047619047619,0.944903581267218,-0.00416666666666599,0.333333333333333,-0.341666666666667,-0.111528822055137,0.00337228080174701
ProvGigaPath,driver_mutation,BLCA,NFE2L2,384,24,360,0.0625,0.0625,training-only optimized threshold,0.504166666666667,0.625,0.383333333333333,0.0632911392405063,0.938775510204082,0.56400462962963,0.150657591619295,FALSE,0.530555555555556,0.0833333333333333,0.977777777777778,0.2,0.941176470588235,-0.026388888888889,0.541666666666667,-0.594444444444445,-0.136708860759494,-0.00240096038415294
TITAN,driver_mutation,BLCA,NFE2L2,384,24,360,0.0625,0.0625,training-only optimized threshold,0.598611111111111,0.583333333333333,0.613888888888889,0.0915032679738562,0.956709956709957,0.637962962962963,0.127828645477808,FALSE,0.526388888888889,0.0833333333333333,0.969444444444444,0.153846153846154,0.940700808625337,0.072222222222222,0.5,-0.355555555555555,-0.0623428858722978,0.01600914808462
GigaSSL,driver_mutation,BLCA,PIK3CA,384,82,302,0.213541666666667,0.213541666666667,training-only optimized threshold,0.510822161201745,0.402439024390244,0.619205298013245,0.222972972972973,0.792372881355932,0.533476013568083,0.256943922709073,FALSE,0.507995477305767,0.121951219512195,0.894039735099338,0.238095238095238,0.789473684210526,0.00282668389597796,0.280487804878049,-0.274834437086093,-0.015122265122265,0.00289919714540599
ProvGigaPath,driver_mutation,BLCA,PIK3CA,384,82,302,0.213541666666667,0.213541666666667,training-only optimized threshold,0.537635277015022,0.548780487804878,0.526490066225166,0.23936170212766,0.811224489795918,0.587586819576805,0.307027449237397,FALSE,0.56008722338879,0.219512195121951,0.900662251655629,0.375,0.80952380952381,-0.022451946373768,0.329268292682927,-0.374172185430463,-0.13563829787234,0.00170068027210801
TITAN,driver_mutation,BLCA,PIK3CA,384,82,302,0.213541666666667,0.213541666666667,training-only optimized threshold,0.58326603133581,0.719512195121951,0.447019867549669,0.261061946902655,0.854430379746835,0.614844128573736,0.319715887448594,FALSE,0.551728315296398,0.182926829268293,0.920529801324503,0.384615384615385,0.805797101449275,0.031537716039412,0.536585365853658,-0.473509933774834,-0.12355343771273,0.04863327829756
GigaSSL,driver_mutation,BLCA,RB1,384,73,311,0.190104166666667,0.190104166666667,training-only optimized threshold,0.597674316169669,0.671232876712329,0.52411575562701,0.248730964467005,0.871657754010695,0.648856979253843,0.307227819126723,FALSE,0.526626437034753,0.0821917808219178,0.971061093247588,0.4,0.818428184281843,0.0710478791349161,0.589041095890411,-0.446945337620578,-0.151269035532995,0.053229569728852
ProvGigaPath,driver_mutation,BLCA,RB1,384,73,311,0.190104166666667,0.190104166666667,training-only optimized threshold,0.589635730960666,0.671232876712329,0.508038585209003,0.242574257425743,0.868131868131868,0.607452759547196,0.27023328448488,FALSE,0.49685063647976,0.0547945205479452,0.938906752411576,0.173913043478261,0.808864265927978,0.092785094480906,0.616438356164384,-0.430868167202573,0.068661213947482,0.0592676022038901
TITAN,driver_mutation,BLCA,RB1,384,73,311,0.190104166666667,0.190104166666667,training-only optimized threshold,0.584107827159406,0.753424657534247,0.414790996784566,0.232067510548523,0.877551020408163,0.672818570233009,0.329567880159988,FALSE,0.530678764920936,0.10958904109589,0.951768488745981,0.347826086956522,0.81994459833795,0.05342906223847,0.643835616438357,-0.536977491961415,-0.115758576407999,0.0576064220702131
GigaSSL,driver_mutation,BLCA,RHOB,384,24,360,0.0625,0.0625,training-only optimized threshold,0.580555555555556,0.791666666666667,0.369444444444444,0.0772357723577236,0.963768115942029,0.569791666666667,0.0800916665417097,FALSE,0.477777777777778,0,0.955555555555556,0,0.934782608695652,0.102777777777778,0.791666666666667,-0.586111111111112,0.0772357723577236,0.0289855072463771
ProvGigaPath,driver_mutation,BLCA,RHOB,384,24,360,0.0625,0.0625,training-only optimized threshold,0.466666666666667,0.666666666666667,0.266666666666667,0.0571428571428571,0.923076923076923,0.503125,0.074363539562897,FALSE,0.484722222222222,0,0.969444444444444,0,0.935656836461126,-0.018055555555555,0.666666666666667,-0.702777777777777,0.0571428571428571,-0.0125799133842029
TITAN,driver_mutation,BLCA,RHOB,384,24,360,0.0625,0.0625,training-only optimized threshold,0.602777777777778,0.875,0.330555555555556,0.0801526717557252,0.975409836065574,0.556018518518519,0.0738075995892697,TRUE,0.501388888888889,0.0416666666666667,0.961111111111111,0.0666666666666667,0.937669376693767,0.101388888888889,0.833333333333333,-0.630555555555555,0.0134860050890585,0.0377404593718069
