outcome_type,family,tumor_type,endpoint,n,positive,negative,screen_tier,size_stratum,imbalance_stratum,minority_fraction,selection_hash,selected,selection_version,selection_uses_pls_performance,selection_rule
continuous,thorsson,READ,Dendritic Cells Resting,144,,,C,small,not applicable,,a91a3ede5a4d71867a35260d5913cbb27486c750f585b5a3875f30078cf9d2af,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,KICH,TGF-beta Response,65,,,C,small,not applicable,,a939b8436c581c1871d68b41088d792985e068d7a09f5989f7111b5d90b2a6ba,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,PAAD,BCR Shannon,114,,,C,small,not applicable,,a9559d4606dfa38d47013ba43513de63318605f0cb44ed29bd94da53f8f8ffbf,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,ESCA,Intratumor Heterogeneity,136,,,C,small,not applicable,,a9e2ef2d40b9c771e2e65b212bb9bcac255e616e4db268b9c8035648ccf21aa2,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,THYM,Monocytes,117,,,C,small,not applicable,,aa2d81e2859e59cf831e42ce3f70e2c2d7db6951b2352c599fcb46949f1790ba,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,KICH,Silent Mutation Rate,65,,,C,small,not applicable,,ab5d4f1cc5308b983a57919c2ca99dd047c8e223c9ff52de37cda6ae9bbf1795,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,ACC,Mast Cells Activated,54,,,C,small,not applicable,,ac17dde7ce22945f7891a0c3401ff3a59a65c58256ad2d28198d0572b6e982b8,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,OV,Macrophages M1,69,,,C,small,not applicable,,ac5fd591989303aa4e4a4ebda6c4dbc0e28603103ebd67441e00149dde980807,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,UCS,Aneuploidy Score,52,,,C,small,not applicable,,acd79d8ceb4ffde1d69d24d0966e55859f4d9c2a6f4bb4dc6f024b970d667d18,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,KICH,Mast Cells Resting,65,,,C,small,not applicable,,aceabbd9584a289a7e6f9dcdd18a956da65f2bdb911713b248eec746f21dddae,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,KICH,T Cells Regulatory Tregs,65,,,C,small,not applicable,,add28d931b1b29ee9815c4b089c8816d6a72a5d5f23f1119a8b4ddef8432100f,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,KICH,TCR Richness,65,,,C,small,not applicable,,add35e85b6b9b8314d142d0cd0653d2cd920b2efe47afa3b6cded40a1a285490,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,GBM,Monocytes,96,,,C,small,not applicable,,add494c2c2ffc684ad1c1c4549518d0c7af9c931d84c384380020c3cb5de4820,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,READ,BCR Evenness,62,,,C,small,not applicable,,aece17d08aeeeab59b38930ed2dd263d4fcb92a66c14f35c8fa0c5cdc0ee0bcc,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,READ,TCR Evenness,69,,,C,small,not applicable,,af45c484336eace08c421c43856acb9fa5288aa2f3cede99356a087153443aba,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,UCEC,BCR Evenness,64,,,C,small,not applicable,,af6f36ab56120d4e60e5ed8f7d8e8150fe9fc6a1676fde82f08cc5040715eb46,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,OV,Wound Healing,61,,,C,small,not applicable,,b00f9e50030c9e84181b5c754f1e6228e5dda59d323f8b3566dc7f2420181c1d,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,UVM,Macrophages M2,80,,,C,small,not applicable,,b047c40d138ba769d696420bee3667b97e951af32c38f0d315df9b13b1216459,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,UCS,Mast Cells Activated,53,,,C,small,not applicable,,b104f4614e73918ad52355e4d2512707c07571579fe0df4c706ecde86f7cf5d6,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,PCPG,TCR Shannon,110,,,C,small,not applicable,,b11f404d588fd6108515119a77f64a8a4c8b4db0a88867e620356ed43a1b64f6,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,OV,T Cells CD8,69,,,C,small,not applicable,,b2d8f1865dc3749afa8067d905c43c7d53218595af2e07fdee75cabcf3cdd4f8,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,ACC,Macrophages M1,54,,,C,small,not applicable,,b3b071b974998fb63f9da5e1dea8d1fe8707d5ea77b93a9cee52fc461dfebf42,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,ACC,Intratumor Heterogeneity,54,,,C,small,not applicable,,b40dd7018eabfe8d1f1595ff6fee1880fdc0b175838dcb6c09eb2302d3feb65f,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,UVM,IFN-gamma Response,80,,,C,small,not applicable,,b41759e0a43ad928599e4e48af9e5513eba951d8d2517dcdf6c4b6e3265bea5a,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,UVM,T Cells CD4 Naive,80,,,C,small,not applicable,,b55a5922149fba952de16d43ed2853dea54c1bdced46395b1a98a4f404996273,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,KICH,Wound Healing,65,,,B,small,not applicable,,b55ae17fde907e22528c638c61470d6699110cca141a37d2d220ff85c5312c71,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,READ,Mast Cells Resting,144,,,C,small,not applicable,,b5a1e6077829fe8ecf3fc1840b85d75502e25b329b08f935efc9d8486eef1656,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,KICH,Proliferation,65,,,B,small,not applicable,,b5eaafbeccee89a1413ebf7b8587100f3eb1382a4c7220e6625b24fea893be63,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,MESO,Eosinophils,72,,,C,small,not applicable,,b5f382f0eed5540916d4f8a713fa32ab09386353520bb3a4f279c20ef946dd19,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,ESCA,Macrophages M0,147,,,C,small,not applicable,,b66a090dec830e8ade53bf37b67e5d366fd6485d570f2531d873c6ca0b25dd17,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,READ,Macrophages M1,144,,,C,small,not applicable,,b6a6a47806ee1d8dab160d9a8ed9c6d05c21e5acb142c23b45591425c2180817,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,ESCA,T Cells Follicular Helper,147,,,C,small,not applicable,,b710b8e36e12d1645516cef96db76d8e15cc400748ed8e7b844f229b64f49166,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,KICH,NK Cells Resting,65,,,C,small,not applicable,,b74ff4b83102ca55453539fbcd1adaa69ab74fa13dacfc335bfd92244b4ed9c6,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,ACC,Proliferation,54,,,C,small,not applicable,,b7664ee58490963934880bb145501224d0b0df750d58417afd35320b9b4f280c,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,ESCA,Homologous Recombination Defects,136,,,C,small,not applicable,,b77168f5daf3ced958c807c5be656bd41b76ef45ace8e4e3a153c41d6e80b1d9,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,MESO,Lymphocyte Infiltration Signature Score,72,,,B,small,not applicable,,b88bb184259d0cd7d32d5b184f63d47edbfeccf10d6afe4bf43cbbe3c385d1d0,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,PCPG,TCR Evenness,80,,,C,small,not applicable,,b89737e9264dbd483a6f04a2f4cd5ca9ec7908ebc3fcb7050e233b833ab733a7,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,MESO,T Cells CD4 Memory Resting,72,,,C,small,not applicable,,b9041a2461b55edd3d2560111132c0aa2cd5fcfc60643554123c7ae312b2986a,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,CESC,Silent Mutation Rate,131,,,C,small,not applicable,,b92f3dc74cbc3b96cba496afcc7a3504fdbf8a42e3eace075d2c39b41aa21721,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,UVM,Leukocyte Fraction,80,,,C,small,not applicable,,b97bfbefc899f10ba204e74b85e85c18021a849dc0228c10e9e066d5291b4be5,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,KICH,B Cells Naive,65,,,C,small,not applicable,,b985e44ad761c92daf61aa935fc019536bd1bde2bc83164983501c6ecd114dee,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,ACC,Nonsilent Mutation Rate,55,,,C,small,not applicable,,b9eea333c0f38764fa454c33e2cbc0d1470da329f98c6e252b9181179fdcb750,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,READ,TCR Shannon,73,,,C,small,not applicable,,bb6349e658013e2fcf5adbf720fc11a115db16e9286638210f65a1fd5351c42c,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,UCS,IFN-gamma Response,53,,,C,small,not applicable,,bc488016f0fd671a101f9451a29d7fe1abbb767f43807530859dbf86776af8eb,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,ACC,NK Cells Activated,54,,,C,small,not applicable,,bcccdb086d455822ff59c86a1dd90e7c8a6af68c7680cdbcef604d85eb637da3,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,ESCA,B Cells Naive,147,,,C,small,not applicable,,c0072428fca0f1445404d1456cddd40c6ff08df84379e6fbb87d73b22f224cc0,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
